X,Y,OBJECTID,FIRE_ID,ASMNT_TYPE,PRE_ID,POST_ID,NODATA_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,LATITUDE,LONGITUDE,FIRE_TYPE,FIRE_NAME,GREENNESS_THRESHOLD,IG_DATE,ACRES,IRWINID,MAP_ID,MAP_PROG,PERIM_ID,DNBR_OFFST,DNBR_STDDV,COMMENTS
-114.233815194341,44.8592693055946,24898,ID4485611430720180802,Extended,804002920170821,804002920190827,-970,60,320,570,44.848,-114.23,Wildfire,RABBIT FOOT,-150,2018/08/02 00:00:00+00,33787,910086AB-14DD-47D4-8F76-538EB056F695,10012732,MTBS,,56,16,GeoMAC perimeter modified
-116.379376284601,44.901637691841,24899,ID4490011637920180515,Initial,804202920170702,804202920180603,-970,40,290,9999,44.902,-116.38,Prescribed Fire,UNNAMED,-150,2018/05/15 00:00:00+00,1523,,10012552,MTBS,,-8,31,
-115.288266337076,45.0069539758037,24900,ID4499511530920180907,Extended,804102920180730,804102920190818,-970,60,252,480,45.013,-115.291,Wildfire,BUM CREEK,-150,2018/09/07 00:00:00+00,5542,AA27DACA-A588-4462-89C4-91075B160792,10012103,MTBS,,11,27,
-116.37540104912,45.2417899758172,24901,ID4533411639120180723,Initial,A11TNL20170716_30m,B11TNL20190731_30m,-970,75,304,560,45.232,-116.376,Wildfire,RATTLESNAKE CREEK,-150,2018/07/23 00:00:00+00,8461,66F00086-2C65-45DB-AA1E-BCA6E47B45E9,10012582,MTBS,,-9,33,
-115.89323190808,45.8402406729689,24902,ID4584311590520180427,Initial,A11TNL20170623_30m,A11TNL20180529_30m,-970,50,400,9999,45.844,-115.893,Prescribed Fire,WICKIUP PRESCRIBED FIRE,-150,2018/04/27 00:00:00+00,1760,,10014012,MTBS,,20,14,
-116.91226806183,46.0324075308384,24903,ID4603311692920180809,Initial,B11TNM20180805_30m,B11TMM20180815_30m,-970,35,9999,9999,46.032,-116.912,Wildfire,GOOSE RAPIDS,-150,2018/08/09 00:00:00+00,1220,F46478D8-2F39-455F-8A02-8B881F6A5E60,10014013,MTBS,,16,6,
-114.92046017387,46.7394473856998,24904,ID4674611491420180907,Extended,804202720170803,804102820190802,-970,50,350,550,46.741,-114.92,Prescribed Fire,RX MOOSE/KELLY 18- LANDSCAPE - NORTH FOR,-150,2018/09/07 00:00:00+00,1903,DCCBA429-97F9-4037-B712-FC71B238FB7C,10012706,MTBS,,8,24,"ID4673211492320181120
is a dup"
-115.820901618401,47.3122653374045,24905,ID4731811581120180515,Initial (SS),,B11TNN20180527_30m,9999,500,-9999,-9999,47.313,-115.825,Prescribed Fire,UNNAMED,9999,2018/05/15 00:00:00+00,1075,,10014019,MTBS,,-9999,-9999,
-115.944408327092,47.8601946120219,24906,ID4784911596620180731,Extended,804302720180728,804302720190731,-970,30,273,540,47.86,-115.942,Wildfire,RAMPIKE,-150,2018/07/31 00:00:00+00,3688,86E5C09B-C32D-488F-8902-B7504EBB1A48,10014020,MTBS,,-17,11,
-116.323274986789,47.9337071824073,24907,ID4792411632520180727,Extended,804202720180721,804302720190731,-970,20,291,580,47.93,-116.322,Wildfire,SURPRISE CREEK,-150,2018/07/27 00:00:00+00,3746,19B2FC0F-0B40-406A-BC5E-A8B09869532D,10014022,MTBS,,-33,19,
-116.140849201588,48.2813169044074,24908,ID4827011617020180728,Extended,804202620170718,804302620190731,-970,50,315,615,48.283,-116.144,Wildfire,COUGAR,-150,2018/07/28 00:00:00+00,8708,DF017B96-F91E-4A18-A499-7B9772AE4A74,10012487,MTBS,,-19,18,
-116.699358622981,48.801483852064,24909,ID4880511669920180728,Extended,804302620170725,804302620190731,-970,60,275,600,48.802,-116.704,Wildfire,SMITH CREEK,-150,2018/07/28 00:00:00+00,1114,6A552391-2FBE-4058-8C90-0251AAEDD1F8,10012495,MTBS,,-7,17,
-89.47076801893,37.815866285472,24910,IL3781908946920180304,Initial,A16SBG20170302_30m,A16SBG20180317_30m,-970,0,9999,9999,37.817,-89.47,Prescribed Fire,UNNAMED,-150,2018/03/04 00:00:00+00,724,,10015906,MTBS,,-35,14,
-96.4517256922928,36.9971558005317,24911,KS3700309644520180410,Initial,B14SQG20180321_30m,B14SQG20180410_30m,-970,65,9999,9999,36.999,-96.452,Unknown,UNNAMED,-150,2018/04/10 00:00:00+00,7741,,10015346,MTBS,,40,12,Mapped using prairie fire mapping protocol.
-96.8581648126291,37.0134869802397,24912,KS3701309685820180410,Initial,A14SPG20180405_30m,B14SPG20180430_30m,-970,-35,9999,9999,37.014,-96.85,Unknown,UNNAMED,-150,2018/04/10 00:00:00+00,2422,,10015320,MTBS,,-84,14,mapped using prairie fire protocol
-96.8014809632015,37.0155754336925,24913,KS3701609680220180410,Initial,A14SPG20180405_30m,B14SPG20180430_30m,-970,-40,9999,9999,37.018,-96.804,Unknown,UNNAMED,-150,2018/04/10 00:00:00+00,1836,,10015326,MTBS,,-63,12,mapped using prairie fire protocol
-96.5112331040391,37.0131031620629,24914,KS3701809651320180430,Initial,A14SQG20180405_30m,B14SQG20180430_30m,-970,-10,9999,9999,37.016,-96.518,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,2819,,10015335,MTBS,,-75,32,Mapped using prairie fire mapping protocol.
-96.2290748234939,37.1502449551318,24915,KS3715109623120180430,Initial,B15STB20180321_30m,B14SQG20180430_30m,-970,5,9999,9999,37.15,-96.228,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,2531,,10015331,MTBS,,-22,16,Mapped using prairie fire mapping protocol.
-96.4634024495027,37.1644465788055,24916,KS3716509646420180430,Initial,A14SQG20180405_30m,B14SQG20180430_30m,-970,-10,9999,9999,37.162,-96.464,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1850,,10015544,MTBS,,-81,15,Mapped using prairie fire mapping protocol.
-96.0517306624428,37.1748175380336,24917,KS3717009606320180430,Initial,B14SQG20180410_30m,B14SQG20180430_30m,-970,5,9999,9999,37.173,-96.063,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,2010,,10015329,MTBS,,-40,12,Mapped using prairie fire mapping protocol.
-99.843533732746,37.1768828453133,24918,KS3717009984020180305,Initial,A14SMG20180217_30m,B14SMG20180314_30m,-970,70,9999,9999,37.178,-99.844,Wildfire,CLARK COUNTY,-150,2018/03/05 00:00:00+00,1098,756A2060-2EA2-41D0-B04C-296F28DC7F07,10015967,MTBS,,-5,11,
-96.0433931952185,37.1977526574647,24919,KS3719809604420180509,Initial,B14SQG20180410_30m,A15STB20180505_30m,-970,-10,9999,9999,37.198,-96.042,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,1334,,10015327,MTBS,,-64,20,Mapped using prairie fire mapping protocol.
-96.1062539727734,37.1999231524203,24920,KS3720109610520180509,Initial,B14SQG20180410_30m,B14SQG20180430_30m,-970,60,9999,9999,37.199,-96.107,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,4698,,10015313,MTBS,,-67,16,Mapped using prairie fire mapping protocol.
-96.2468321276756,37.2039060854466,24921,KS3720909624820180509,Initial,B14SQG20180410_30m,B15STB20180430_30m,-970,-10,9999,9999,37.203,-96.241,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,4069,,10015085,MTBS,,-83,14,Mapped fire using prairie fire mapping protocol.
-96.8904096493367,37.2284313203417,24922,KS3723009689520180321,Initial,A14SPG20180316_30m,B14SPG20180430_30m,-970,20,9999,9999,37.228,-96.896,Unknown,UNNAMED,-150,2018/03/21 00:00:00+00,1370,,10015404,MTBS,,-13,17,mapped using prairie fire protocol
-96.6812884116034,37.2311959713392,24923,KS3723109668120180410,Initial,B14SPG20180331_30m,B14SPG20180430_30m,-970,25,9999,9999,37.233,-96.683,Unknown,UNNAMED,-150,2018/04/10 00:00:00+00,1413,,10015379,MTBS,,-70,21,Mapped using prairie fire mapping protocol.
-96.1636088558836,37.2606714728031,24924,KS3726709616220180509,Initial,B15STB20180410_30m,A15STB20180505_30m,-970,-40,9999,9999,37.254,-96.16,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,7218,,10015397,MTBS,,-81,18,Mapped using prairie fire mapping protocol.
-96.0810081923926,37.2842245893891,24925,KS3728309608120180430,Initial,B15STB20180331_30m,B15STB20180430_30m,-970,25,9999,9999,37.284,-96.08,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1314,,10015381,MTBS,,-62,28,Mapped using prairie fire mapping protocol.
-96.180044146171,37.3191070869946,24926,KS3730409617620180410,Initial,B15STB20180331_30m,B15STB20180410_30m,-970,60,9999,9999,37.308,-96.169,Unknown,UNNAMED,-150,2018/04/10 00:00:00+00,17808,,10015392,MTBS,,15,8,Mapped using prairie fire mapping protocol.
-95.7987901940554,37.3231044035247,24927,KS3732409579820180430,Initial,B14SQG20180321_30m,B14SQG20180430_30m,-970,-10,9999,9999,37.322,-95.798,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1835,,10015350,MTBS,,-36,16,Mapped using prairie fire mapping protocol.
-95.950838070812,37.3584749643494,24928,KS3735209594220180430,Initial,B14SQG20180321_30m,B14SQG20180430_30m,-970,35,9999,9999,37.358,-95.951,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,4140,,10015360,MTBS,,-38,13,Mapped using prairie fire mapping protocol.
-96.235254038449,37.387703124783,24929,KS3740109623820180430,Initial,B15STB20180410_30m,B15STB20180430_30m,-970,15,9999,9999,37.388,-96.234,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,3140,,10015399,MTBS,,-46,12,Mapped using prairie fire mapping protocol.
-96.7204454511419,37.4091042196284,24930,KS3740809672020180430,Initial,802703420180322,802803420180430,-970,10,9999,9999,37.41,-96.722,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1747,,10015279,MTBS,,-45,26,mapped using prairie fire protocol
-96.3352060405225,37.4117945554157,24931,KS3741509633520180410,Initial,B14SQG20180321_30m,B14SQG20180430_30m,-970,30,9999,9999,37.413,-96.335,Unknown,UNNAMED,-150,2018/04/10 00:00:00+00,1714,,10015373,MTBS,,-35,10,Mapped using prairie fire mapping protocol.
-96.1067628719039,37.4444786496327,24932,KS3743109611020180509,Initial,B14SQG20180410_30m,B14SQG20180430_30m,-970,-8,9999,9999,37.444,-96.106,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,9352,,10015236,MTBS,,-77,10,Mapped using prairie fire mapping protocol.
-96.9703628843013,37.4393095758612,24933,KS3743909697120180430,Initial,B14SPG20180410_30m,B14SPG20180430_30m,-970,25,9999,9999,37.439,-96.976,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1554,,10015400,MTBS,,-58,11,mapped using prairie fire protocol
-96.6301001446032,37.4415872801933,24934,KS3744109663020180410,Initial,B14SQG20180331_30m,B14SQG20180430_30m,-970,22,9999,9999,37.443,-96.631,Unknown,UNNAMED,-150,2018/04/10 00:00:00+00,5028,,10015228,MTBS,,-81,14,Mapped using prairie fire mapping protocol.
-96.2018628566172,37.4437911762724,24935,KS3745809620720180509,Initial,B15STB20180321_30m,B15STB20180430_30m,-970,-5,9999,9999,37.443,-96.205,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,5274,,10015408,MTBS,,-82,15,Mapped using prairie fire mapping protocol.
-96.6739372349076,37.4867988314735,24936,KS3748209667220180430,Initial,B14SQG20180410_30m,B14SQG20180430_30m,-970,20,9999,9999,37.489,-96.679,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1412,,10015274,MTBS,,-52,9,mapped using prairie fire protocol
-96.5870721384036,37.4981036762378,24937,KS3749709658720180430,Initial,B14SQG20180331_30m,B14SQG20180430_30m,-970,20,9999,9999,37.49,-96.593,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,5313,,10015243,MTBS,,-65,14,Mapped using praire fire mapping protocol.
-95.994398332928,37.5060027524213,24938,KS3750309600720180430,Initial,B14SQG20180321_30m,B14SQG20180430_30m,-970,55,9999,9999,37.501,-95.991,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,16104,,10015363,MTBS,,-5,13,Mapped using prairie fire mapping protocol.
-96.4297120868029,37.5690108941077,24939,KS3757509642720180430,Initial,A14SQG20180405_30m,B14SQG20180430_30m,-970,-15,9999,9999,37.569,-96.43,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,2031,,10015464,MTBS,,-43,7,Mapped using prairie fire mapping protocol.
-96.3829984586032,37.6024167544173,24940,KS3760209638120180407,Initial,B14SQG20180321_30m,B14SQG20180410_30m,-970,110,9999,9999,37.603,-96.385,Unknown,UNNAMED,-150,2018/04/07 00:00:00+00,3557,,10015474,MTBS,,44,5,Mapped using prairie fire mapping protocol.
-96.4325452010932,37.6659833244974,24941,KS3766709643020180430,Initial,802703420180322,802703420180407,-970,65,9999,9999,37.663,-96.43,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,5459,,10015135,MTBS,,41,9,Mapped using prairie fire mapping protocol.
-95.7829072824689,37.6876909443875,24942,KS3768709578320180509,Initial,B14SQG20180410_30m,B15STB20180430_30m,-970,10,9999,9999,37.69,-95.791,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,3401,,10015110,MTBS,,-92,20,"Mapped fire using prairie fire mapping protocol.

Revised and edited 09/30/2020."
-96.6440100367894,37.6864277751199,24943,KS3768709664320180430,Initial,B14SQG20180331_30m,B14SQG20180430_30m,-970,4,9999,9999,37.686,-96.643,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1814,,10015244,MTBS,,-42,7,Mapped using prairie fire mapping protocol.
-96.039654013318,37.7179983653211,24944,KS3769109599620180411,Initial,B15STB20180410_30m,B15STB20180430_30m,-970,-9999,9999,9999,37.71,-96.043,Wildfire,18-85,-150,2018/04/11 00:00:00+00,14632,990F3ADD-EC30-44B5-B381-3F527EFFE52B,10014717,MTBS,,-50,13,"post-fire refl suggests some burn areas were missed, but fire was mapped using dNBR and only included areas where dNBR vlaues showed change between pre and post. Lots of small fires in this area, which is why post fire refl and dnbr derived perimeters do"
-96.5713912359372,37.7086779409789,24945,KS3770509656120180430,Initial,B14SQG20180301_30m,A14SQG20180316_30m,-970,25,9999,9999,37.709,-96.571,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1303,,10015470,MTBS,,-22,9,mapped using prairie fire protocol
-96.48165531141,37.7060879395758,24946,KS3770609648220180430,Initial,802703420180423,802703420180509,-970,20,9999,9999,37.707,-96.484,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1507,,10015543,MTBS,,-43,15,Mapped using prairie fire mapping protocol.
-96.7006175020475,37.7155001528684,24947,KS3771509670020180430,Initial,B14SQG20180321_30m,B14SQG20180430_30m,-970,25,9999,9999,37.715,-96.702,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1070,,10015481,MTBS,,-38,14,mapped using prairie fire protocol
-95.7273424433203,37.7379930471206,24948,KS3773709572620180509,Initial,B14SQG20180410_30m,B15STB20180430_30m,-970,-20,9999,9999,37.737,-95.727,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,3006,,10015089,MTBS,,-85,10,Mapped fire using prairie fire mapping protocol.
-96.4907324183325,37.7573521607822,24949,KS3775209649820180430,Initial,802703420180322,802703420180423,-970,15,9999,9999,37.762,-96.493,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,4585,,10015542,MTBS,,-3,15,Mapped using prairie fire mapping protocol.
-94.8118926736889,37.7712315363339,24950,KS3777209481220180423,Initial,802703420180322,802703420180423,-970,25,9999,9999,37.771,-94.812,Unknown,UNNAMED,-150,2018/04/23 00:00:00+00,1202,,10015246,MTBS,,-21,9,"Mapped using prairie fire mapping protocol. Fire on Southeastern portion of perimeter is a different fire.

Edited and revised 09/30/2020."
-95.0502044208926,37.7604215333855,24951,KS3777409505820180423,Initial,802703420180322,802703420180423,-970,25,9999,9999,37.759,-95.045,Unknown,UNNAMED,-150,2018/04/23 00:00:00+00,6382,,10015423,MTBS,,-56,11,Mapped using prairie fire mapping protocol.
-96.0522958189678,37.7896669628759,24952,KS3778409603620180509,Initial,B15STB20180321_30m,B15STB20180430_30m,-970,45,9999,9999,37.789,-96.05,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,4563,,10015183,MTBS,,-64,28,mapped using prairie fire protocol guidelines
-96.583898072683,37.8149863103107,24953,KS3781509658420180423,Initial,802703420180407,802703420180509,-970,38,9999,9999,37.816,-96.584,Unknown,UNNAMED,-150,2018/04/23 00:00:00+00,1028,,10015174,MTBS,,-83,20,Mapped using prairie fire mapping protocol.
-96.4947796073925,37.8356822328497,24954,KS3783609649520180430,Initial,B14SQG20180410_30m,B14SQG20180430_30m,-970,10,9999,9999,37.832,-96.493,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1825,,10015388,MTBS,,-71,14,Mapped using prairie fire mapping protocol.
-95.7927438369611,37.8565785118312,24955,KS3785609579320180509,Initial,A15STC20180405_30m,B15STC20180430_30m,-970,-40,9999,9999,37.856,-95.794,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,1445,,10015096,MTBS,,-65,16,Mapped fire using Prairie Fire mapping protocols.
-96.0459096671092,37.8661545672942,24956,KS3786609604520180430,Initial,B15STB20180321_30m,B15STB20180430_30m,-970,50,9999,9999,37.867,-96.05,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,6501,,10015378,MTBS,,-2,12,Mapped using prairie fire mapping protocol.
-96.8448310310822,37.9010962300606,24957,KS3789709688420180316,Initial,B14SPG20180301_30m,B14SPH20180321_30m,-970,10,9999,9999,37.897,-96.849,Unknown,UNNAMED,-150,2018/03/16 00:00:00+00,3195,,10015398,MTBS,,-37,7,Mapped using prairie fire protocol.  encompassed a misidentified FOD (KS3789309682620180321) to the east
-96.5205345780673,37.9132401515292,24958,KS3791309652020180430,Initial,A14SQH20180405_30m,B14SQH20180430_30m,-970,-30,9999,9999,37.914,-96.522,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1086,,10015448,MTBS,,-58,10,mapped using prairie fire protocol
-95.8919629268989,37.9230576246455,24959,KS3791509589320180509,Initial,A15STC20180405_30m,B15STC20180430_30m,-970,10,9999,9999,37.929,-95.899,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,17997,,10015076,MTBS,,-51,17,Mapped fire using prairie fire mapping protocol.
-96.89663137175,37.9150371404557,24960,KS3791509689620180430,Initial,A14SPH20180405_30m,B14SPH20180430_30m,-970,-20,9999,9999,37.915,-96.891,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,2628,,10015391,MTBS,,-79,8,mapped w/ prairie fire protocol
-96.1438773275385,37.9423340877573,24961,KS3792409614520180509,Initial,A14SQH20180405_30m,A14SQH20180505_30m,-970,-30,9999,9999,37.944,-96.146,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,1523,,10015539,MTBS,,53,19,Mapped using prairie fire mapping protocol.
-96.5608227728578,37.9720155821755,24962,KS3796109655120180430,Initial,A14SQH20180405_30m,B14SQH20180430_30m,-970,-20,9999,9999,37.97,-96.559,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1925,,10015453,MTBS,,-81,6,"Mapped using prairie fire mapping protocol.

Revised and edited 09/30/2020."
-96.3206132199245,37.9674671840358,24963,KS3796509631920180430,Initial,802703420180407,802703420180423,-970,10,9999,9999,37.963,-96.323,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,7086,,10015082,MTBS,,-65,16,Mapped fire using prairie fire mapping protocol.
-96.2439455124102,37.983871043157,24964,KS3798809625120180509,Initial,B14SQH20180321_30m,A14SQH20180505_30m,-970,5,9999,9999,37.985,-96.232,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,2421,,10015530,MTBS,,-45,10,Mapped using prairie fire mapping protocol.
-96.181048828055,38.0067312605947,24965,KS3800109618220180430,Initial,A14SQH20180405_30m,A14SQH20180505_30m,-970,-85,9999,9999,38.006,-96.178,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1376,,10015450,MTBS,,-82,14,Mapped using prairie fire mapping protocol.
-95.958503222022,38.0087233365071,24966,KS3800909596220180509,Initial,A15STC20180405_30m,B15STC20180430_30m,-970,-65,9999,9999,38.004,-95.959,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,5508,,10015099,MTBS,,-93,14,Mapped using prairie fire mapping protocol
-96.0450355345649,38.0296369751777,24967,KS3802509604420180430,Initial,A15STC20180405_30m,B15STC20180430_30m,-970,-10,9999,9999,38.032,-96.045,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1776,,10015424,MTBS,,-57,12,Mapped using prairie fire mapping protocol.
-96.1481064599816,38.0678292038221,24968,KS3806809614820180430,Initial,802803320180313,802803320180430,-970,10,9999,9999,38.065,-96.151,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1584,,10015064,MTBS,,-65,18,Mapped fire using prairie fire mapping protocol.
-96.4805983690655,38.093608759256,24969,KS3809309648020180430,Initial,B14SQH20180321_30m,B14SQH20180430_30m,-970,15,9999,9999,38.093,-96.482,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1692,,10015461,MTBS,,-30,11,"Mapped using prairie fire mapping protocol.

Revised and edited 09/30/2020."
-96.405477706609,38.1057460025901,24970,KS3810609640720180430,Initial,B14SQH20180321_30m,B14SQH20180430_30m,-970,5,9999,9999,38.114,-96.41,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,22728,,10015425,MTBS,,-26,16,Mapped using prairie fire mapping protocol.
-96.2310206542842,38.107822470882,24971,KS3810809623120180430,Initial,802703420180423,802703420180509,-970,30,9999,9999,38.11,-96.233,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1226,,10015386,MTBS,,-64,20,Mapped using prairie fire mapping protocol.
-96.6440144177962,38.1179631670056,24972,KS3811809664420180430,Initial,A14SQH20180405_30m,B14SQH20180430_30m,-970,-10,9999,9999,38.122,-96.634,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,4165,,10015462,MTBS,,-76,10,mapped using prairie fire protocol
-95.2028048199969,38.163774056505,24973,KS3816409520320180423,Initial,802703420180322,802703420180423,-970,48,9999,9999,38.166,-95.196,Unknown,UNNAMED,-150,2018/04/23 00:00:00+00,6375,,10015146,MTBS,,-41,25,Mapped using prairie fire mapping protocol.
-98.4784831331129,38.2179471056355,24974,KS3820209848220180322,Initial,B14SNH20180314_30m,A14SNH20180428_30m,-970,35,9999,9999,38.217,-98.478,Wildfire,COTTONWOOD,-150,2018/03/22 00:00:00+00,2208,150F6C8F-7F06-45C4-8381-78E439DA5D2B,10014915,MTBS,,-32,31,
-95.3162277848689,38.2066680754766,24975,KS3820709531620180509,Initial,A15STC20180405_30m,B15STC20180430_30m,-970,25,9999,9999,38.206,-95.318,Unknown,UNNAMED,-150,2018/05/09 00:00:00+00,1155,,10015384,MTBS,,-54,12,Mapped using prairie fire mapping protocol.
-96.590321775032,38.217772239842,24976,KS3822109658520180405,Initial,802703420180322,802703420180407,-970,80,9999,9999,38.219,-96.591,Wildfire,NICKEL CREEK,-150,2018/04/05 00:00:00+00,2800,5190A889-860A-4670-9C95-E0FB2CCF420F,10015975,MTBS,,30,17,
-96.5768146794943,38.249946758014,24977,KS3823309658320180430,Initial,802703420180407,802803320180430,-970,-10,9999,9999,38.249,-96.575,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,2796,,10015207,MTBS,,-42,14,Mapped fire using prairie fire mapping protocol.
-96.3296828906321,38.2450936184021,24978,KS3824509632920180430,Initial,A14SQH20180405_30m,B14SQH20180430_30m,-970,15,9999,9999,38.231,-96.329,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,8155,,10015278,MTBS,,-51,14,Mapped fire using prairie fire mapping protocol.
-96.5852936569605,38.2743227196097,24979,KS3827509658620180430,Initial,A14SQH20180405_30m,B14SQH20180430_30m,-970,10,9999,9999,38.274,-96.583,Unknown,UNNAMED,-150,2018/04/30 00:00:00+00,1348,,10015277,MTBS,,-51,14,Mapped fire using prairie fire mapping protocol.
